1649539402,0,32.391412108841685
1649539402,19550342,32.28018390465007
1649539402,39100684,31.9479165329378
1649539402,58651026,31.39884034648695
1649539402,78201368,30.639935048503194
1649539402,97751710,29.680824577284728
1649539402,117302052,28.53363234722729
1649539402,136852394,27.212799199629018
1649539402,156402737,25.734867020128583
1649539402,175953079,24.11823153285202
1649539402,195503421,22.382868275124512
1649539402,215053763,20.55003618262428
1649539402,234604105,18.64196356599388
1649539402,254154447,16.68152153035816
1649539402,273704789,14.691890074504851
1649539402,293255131,12.696222203716584
1649539402,312805474,10.717311397977873
1649539402,332355816,8.777267695640857
1649539402,351906158,6.897207483283191
1649539402,371456500,5.096961828604038
1649539402,391006842,3.3948078594039988
1649539402,410557184,1.8072272839730692
1649539402,430107526,0.348695673817657
1649539402,449657869,-0.9684944030279796
1649539402,469208211,-2.134373891478675
1649539402,488758553,-3.1413995154155616
1649539402,508308895,-3.98451656232917
1649539402,527859237,-4.661181613714032
1649539402,547409579,-5.171345318595562
1649539402,566959921,-5.51739597150568
1649539402,586510263,-5.704065302466887
1649539402,606060606,-5.7382985040812375
1649539402,625610948,-5.629091099187774
1649539402,645161290,-5.387295782019428
1649539402,664711632,-5.025402837529379
1649539402,684261974,-4.557298149789688
1649539402,703812316,-3.998003144500874
1649539402,723362658,-3.363401267393006
1649539402,742913000,-2.669955775735084
1649539402,762463343,-1.934423711833054
1649539402,782013685,-1.1735709343054257
1649539402,801564027,-0.40389300558870067
1649539402,821114369,0.3586534254684519
1649539402,840664711,1.0989043454913188
1649539402,860215053,1.8027231149866827
1649539402,879765395,2.457212515764083
1649539402,899315738,3.050900841066878
1649539402,918866080,3.5738992558126683
1649539402,938416422,4.018028191417931
1649539402,957966764,4.3769111102941896
1649539402,977517106,4.646034568889417
1649539402,997067448,4.822774114404655
1649539403,16617790,4.906386158191147
1649539403,36168132,4.897966567522921
1649539403,55718475,4.800377296380153
1649539403,75268817,4.618142924933427
1649539403,94819159,4.357319487059215
1649539403,114369501,4.025338426688975
1649539403,133919843,3.6308289292698372
1649539403,153470185,3.1834222173317195
1649539403,173020527,2.693541673525287
1649539403,192570869,2.1721828562052834
1649539403,212121212,1.6306875987103364
1649539403,231671554,1.080516432348893
1649539403,251221896,0.5330235445650944
1649539403,270772238,-0.0007616209474985425
1649539403,290322580,-0.5103421936943962
1649539403,309872922,-0.9859474548372371
1649539403,329423264,-1.4187087965499479
1649539403,348973607,-1.8008150648292918
1649539403,368523949,-2.1256447098984217
1649539403,388074291,-2.3878726326672277
1649539403,407624633,-2.583550113881371
